n,radius,central_angle_rad,central_angle_deg,side_chord,circumscribed_side,apothem,spoke_base_angle_deg,diag2,diag2_over_side,apothem_over_radius,vertices_shared_with_smaller_dgon,smallest_proper_divisor_gon,n_is_prime_like,euler_totient,predicted_shared_from_totient
660,330.0,0.009519977738150888,0.5454545454545454,3.1415807901670987,3.1416163806771,329.99626152054316,89.72727272727272,6.283090400120585,1.9999773425487466,0.9999886712743732,499,2,0,160,499
661,330.5,0.009505575351255048,0.5446293494704992,3.141580826035285,3.1416163089392675,330.49626717631526,89.72768532526476,6.283090687064125,1.999977411051832,0.999988705525916,0,661,1,660,0
662,331.0,0.009491216476102094,0.5438066465256798,3.141580861741049,3.141616237526289,330.99627281500057,89.72809667673717,6.283090972708307,1.9999774792447165,0.9999887396223582,331,2,0,330,331
663,331.5,0.009476900915806314,0.5429864253393666,3.141580897285371,3.1416161664362066,331.49627843667633,89.72850678733032,6.283091257060965,1.9999775471292691,0.9999887735646344,278,3,0,384,278
664,332.0,0.009462628474668052,0.5421686746987953,3.1415809326692226,3.141616095667076,331.99628404141947,89.7289156626506,6.283091540129871,1.999977614707346,0.9999888073536731,335,2,0,328,335
665,332.5,0.00944839895816479,0.5413533834586466,3.141580967893567,3.141616025216968,332.4962896293063,89.72932330827068,6.283091821922742,1.9999776819807897,0.999988840990395,232,5,0,432,232
666,333.0,0.009434212172942321,0.5405405405405405,3.141581002959364,3.141615955083969,332.99629520041276,89.72972972972973,6.283092102447238,1.999977748951428,0.9999888744757139,449,2,0,216,449
667,333.5,0.009420067926805976,0.5397301349325337,3.1415810378675615,3.141615885266178,333.4963007548144,89.73013493253373,6.283092381710958,1.999977815621076,0.999988907810538,50,23,0,616,50
668,334.0,0.009405966028711955,0.5389221556886227,3.141581072619103,3.1416158157617082,333.99630629258615,89.73053892215569,6.283092659721445,1.999977881991534,0.999988940995767,335,2,0,332,335
669,334.5,0.009391906288758724,0.5381165919282511,3.141581107214926,3.1416157465686885,334.49631181380266,89.73094170403587,6.283092936486189,1.9999779480645896,0.9999889740322949,224,3,0,444,224
670,335.0,0.009377888518178487,0.5373134328358209,3.1415811416559567,3.141615677685261,334.996317318538,89.73134328358209,6.283093212012619,1.9999780138420178,0.9999890069210089,405,2,0,264,405
671,335.5,0.009363912529328743,0.5365126676602087,3.141581175943119,3.1416156091095813,335.49632280686586,89.7317436661699,6.283093486308114,1.9999780793255792,0.9999890396627894,70,11,0,600,70
672,336.0,0.009349978135683909,0.5357142857142857,3.1415812100773284,3.1416155408398185,335.9963282788595,89.73214285714286,6.283093759379993,1.999978144517021,0.9999890722585104,479,2,0,192,479
673,336.5,0.009336085151827022,0.5349182763744428,3.1415812440594926,3.1416154728741557,336.49633373459176,89.73254086181278,6.283094031235523,1.9999782094180782,0.9999891047090393,0,673,1,672,0
674,337.0,0.009322233393441523,0.5341246290801187,3.1415812778905132,3.1416154052107896,336.99633917413496,89.73293768545994,6.2830943018819205,1.9999782740304743,0.9999891370152373,337,2,0,336,337
675,337.5,0.00930842267730309,0.5333333333333333,3.1415813115712847,3.141615337847931,337.49634459756106,89.73333333333333,6.283094571326342,1.9999783383559175,0.9999891691779587,314,3,0,360,314
676,338.0,0.009294652821271577,0.5325443786982248,3.1415813451026966,3.1416152707838014,337.99635000494163,89.73372781065089,6.283094839575896,1.9999784023961045,0.9999892011980521,363,2,0,312,363
677,338.5,0.009280923644282993,0.5317577548005908,3.14158137848563,3.1416152040166385,338.4963553963478,89.73412112259972,6.283095106637636,1.9999784661527193,0.9999892330763598,0,677,1,676,0
678,339.0,0.009267234966341572,0.5309734513274336,3.1415814117209604,3.1416151375446906,338.99636077185016,89.7345132743363,6.2830953725185665,1.9999785296274346,0.9999892648137173,453,2,0,224,453
679,339.5,0.009253586608511909,0.5301914580265096,3.141581444809557,3.1416150713662208,339.496366131519,89.73490427098675,6.283095637225636,1.9999785928219085,0.9999892964109542,102,7,0,576,102
680,340.0,0.009239978392911156,0.5294117647058824,3.141581477752282,3.1416150054795033,339.9963714754242,89.73529411764706,6.283095900765748,1.9999786557377897,0.9999893278688947,423,2,0,256,423
681,340.5,0.009226410142701301,0.5286343612334802,3.141581510549992,3.141614939882825,340.49637680363526,89.73568281938327,6.283096163145748,1.999978718376712,0.9999893591883561,228,3,0,452,228
682,341.0,0.009212881682081505,0.5278592375366569,3.1415815432035363,3.1416148745744876,340.99638211622107,89.73607038123167,6.283096424372437,1.9999787807402996,0.9999893903701498,381,2,0,300,381
683,341.5,0.009199392836280507,0.527086383601757,3.141581575713759,3.1416148095528027,341.4963874132504,89.73645680819912,6.283096684452565,1.9999788428301635,0.9999894214150816,0,683,1,682,0
684,342.0,0.009185943431549102,0.5263157894736842,3.141581608081497,3.141614744816095,341.9963926947913,89.73684210526316,6.283096943392828,1.9999789046479024,0.9999894523239512,467,2,0,216,467
685,342.5,0.00917253329515268,0.5255474452554745,3.1415816403075825,3.1416146803627023,342.49639796091185,89.73722627737226,6.283097201199883,1.9999789661951057,0.9999894830975529,140,5,0,544,140
686,343.0,0.009159162255363828,0.5247813411078717,3.14158167239284,3.141614616190973,342.9964032116793,89.73760932944607,6.283097457880331,1.9999790274733493,0.9999895137366743,391,2,0,294,391
687,343.5,0.009145830141455001,0.5240174672489083,3.1415817043380905,3.141614552299269,343.49640844716083,89.73799126637554,6.283097713440724,1.9999790884841968,0.9999895442420985,230,3,0,456,230
688,344.0,0.00913253678369126,0.5232558139534884,3.1415817361441456,3.1416144886859634,343.996413667423,89.73837209302324,6.2830979678875725,1.9999791492292036,0.9999895746146017,351,2,0,336,351
689,344.5,0.009119282013323057,0.5224963715529753,3.1415817678118136,3.1416144253494407,344.496418872532,89.73875181422352,6.283098221227334,1.9999792097099103,0.999989604854955,64,13,0,624,64
690,345.0,0.00910606566257911,0.5217391304347826,3.1415817993418957,3.141614362288097,344.9964240625539,89.73913043478261,6.283098473466422,1.999979269927849,0.9999896349639243,513,2,0,176,513
691,345.5,0.009092887564659315,0.5209840810419682,3.141581830735189,3.141614299500342,345.4964292375541,89.73950795947901,6.2830987246112056,1.9999793298845387,0.9999896649422694,0,691,1,690,0
692,346.0,0.009079747553727726,0.5202312138728323,3.1415818619924822,3.1416142369845943,345.9964343975977,89.73988439306359,6.283098974668004,1.9999793895814895,0.9999896947907447,347,2,0,344,347
693,346.5,0.009066645464905607,0.5194805194805194,3.1415818931145605,3.1416141747392845,346.49643954274944,89.74025974025973,6.283099223643092,1.9999794490201988,0.9999897245100994,332,3,0,360,332
694,347.0,0.009053581134264533,0.5187319884726225,3.1415819241022027,3.1416141127628565,346.99644467307377,89.7406340057637,6.2830994715427,1.9999795082021539,0.9999897541010772,347,2,0,346,347
695,347.5,0.009040554398819548,0.5179856115107914,3.1415819549561808,3.1416140510537627,347.49644978863466,89.7410071942446,6.283099718373014,1.9999795671288327,0.9999897835644163,142,5,0,552,142
696,348.0,0.009027565096522394,0.5172413793103449,3.141581985677264,3.141613989610468,347.99645488949574,89.74137931034483,6.283099964140175,1.9999796258016995,0.9999898129008499,471,2,0,224,471
697,348.5,0.009014613066254786,0.5164992826398852,3.1415820162662134,3.1416139284314486,348.49645997572026,89.74175035868006,6.283100208850278,1.9999796842222108,0.9999898421111054,56,17,0,640,56
698,349.0,0.009001698147821757,0.515759312320917,3.1415820467237867,3.141613867515191,348.9964650473711,89.74212034383955,6.283100452509379,1.9999797423918118,0.9999898711959057,349,2,0,348,349
699,349.5,0.008988820181945044,0.5150214592274678,3.141582077050734,3.1416138068601906,349.4964701045109,89.74248927038627,6.283100695123486,1.9999798003119367,0.9999899001559682,234,3,0,464,234
700,350.0,0.008975979010256551,0.5142857142857142,3.141582107247802,3.141613746464959,349.9964751472018,89.74285714285715,6.283100936698567,1.9999798579840105,0.9999899289920051,459,2,0,240,459
701,350.5,0.008963174475291848,0.5135520684736091,3.141582137315731,3.1416136863280126,350.49648017550567,89.74322396576319,6.283101177240546,1.9999799154094473,0.9999899577047238,0,701,1,700,0
702,351.0,0.008950406420483741,0.5128205128205128,3.141582167255256,3.141613626447882,350.9964851894839,89.74358974358974,6.283101416755306,1.9999799725896519,0.9999899862948259,485,2,0,216,485
703,351.5,0.008937674690155883,0.5120910384068279,3.1415821970671076,3.1416135668231058,351.49649018919774,89.74395448079659,6.283101655248687,1.9999800295260182,0.9999900147630092,54,19,0,648,54
704,352.0,0.008924979129516458,0.5113636363636364,3.14158222675201,3.1416135074522344,351.9964951747079,89.74431818181819,6.283101892726489,1.999980086219931,0.9999900431099656,383,2,0,320,383
705,352.5,0.008912319584651895,0.5106382978723404,3.141582256310684,3.1416134483338287,352.4965001460748,89.74468085106382,6.283102129194468,1.9999801426727648,0.9999900713363825,336,3,0,368,336
706,353.0,0.00889969590252066,0.509915014164306,3.141582285743843,3.141613389466459,352.99650510335863,89.74504249291785,6.283102364658342,1.9999801988858843,0.9999900994429423,353,2,0,352,353
707,353.5,0.008887107930947082,0.5091937765205092,3.141582315052198,3.1416133308487066,353.49651004661905,89.74540311173975,6.283102599123792,1.9999802548606453,0.9999901274303227,106,7,0,600,106
708,354.0,0.008874555518615235,0.5084745762711864,3.1415823442364537,3.1416132724791614,353.99651497591555,89.74576271186442,6.283102832596449,1.9999803105983927,0.9999901552991964,475,2,0,232,475
709,354.5,0.008862038515062886,0.5077574047954866,3.1415823732973074,3.141613214356424,354.4965198913072,89.74612129760226,6.283103065081913,1.9999803661004638,0.9999901830502318,0,709,1,708,0
710,355.0,0.008849556770675473,0.5070422535211268,3.141582402235456,3.141613156479105,354.9965247928527,89.74647887323944,6.28310329658574,1.999980421368184,0.9999902106840921,429,2,0,280,429
711,355.5,0.008837110136680149,0.5063291139240506,3.1415824310515887,3.1416130988458253,355.49652968061054,89.74683544303798,6.28310352711345,1.9999804764028724,0.9999902382014361,242,3,0,468,242
712,356.0,0.008824698465139868,0.5056179775280899,3.1415824597463913,3.1416130414552144,355.9965345546388,89.74719101123596,6.283103756670524,1.9999805312058359,0.9999902656029179,359,2,0,352,359
713,356.5,0.008812321608947526,0.5049088359046283,3.141582488320542,3.1416129843059113,356.49653941499525,89.74754558204768,6.283103985262402,1.999980585778375,0.9999902928891873,52,23,0,660,52
714,357.0,0.00879997942182015,0.5042016806722689,3.1415825167747187,3.1416129273965665,356.9965442617373,89.74789915966386,6.283104212894488,1.999980640121778,0.9999903200608888,521,2,0,192,521
715,357.5,0.008787671758293128,0.5034965034965035,3.14158254510959,3.1416128707258375,357.49654909492216,89.74825174825175,6.2831044395721465,1.999980694237327,0.9999903471186634,234,5,0,480,234
716,358.0,0.008775398473714505,0.5027932960893854,3.1415825733258234,3.141612814292391,357.99655391460647,89.74860335195531,6.283104665300706,1.9999807481262932,0.9999903740631465,359,2,0,356,359
717,358.5,0.008763159424239312,0.502092050209205,3.14158260142408,3.141612758094907,358.4965587208469,89.7489539748954,6.2831048900854585,1.9999808017899405,0.9999904008949705,240,3,0,476,240
718,359.0,0.008750954466823935,0.5013927576601671,3.1415826294050153,3.1416127021320692,358.99656351369947,89.74930362116991,6.283105113931658,1.9999808552295235,0.9999904276147618,359,2,0,358,359
719,359.5,0.008738783459220564,0.5006954102920723,3.141582657269283,3.141612646402575,359.4965682932201,89.74965229485396,6.283105336844521,1.999980908446287,0.9999904542231435,0,719,1,718,0
720,360.0,0.008726646259971648,0.5,3.1415826850175312,3.1416125909051282,359.9965730594644,89.75,6.283105558829233,1.9999809614414685,0.9999904807207345,527,2,0,192,527
721,360.5,0.008714542728404419,0.49930651872399445,3.141582712650401,3.1416125356384415,360.49657781248754,89.75034674063801,6.283105779890935,1.999981014216297,0.9999905071081485,108,7,0,612,108
722,361.0,0.008702472724625467,0.49861495844875353,3.1415827401685337,3.141612480601238,360.9965825523445,89.75069252077562,6.283106000034741,1.9999810667719917,0.9999905333859958,379,2,0,342,379
723,361.5,0.008690436109515334,0.4979253112033195,3.1415827675725616,3.1416124257922493,361.49658727908985,89.75103734439834,6.283106219265721,1.999981119109764,0.999990559554882,242,3,0,480,242
724,362.0,0.008678432744723186,0.4972375690607735,3.141582794863116,3.141612371210215,361.99659199277795,89.7513812154696,6.28310643758892,1.9999811712308175,0.9999905856154087,363,2,0,360,363
725,362.5,0.008666462492661498,0.496551724137931,3.141582822040821,3.141612316853884,362.49659669346283,89.75172413793103,6.2831066550093375,1.999981223136347,0.9999906115681734,164,5,0,560,164
726,363.0,0.008654525216500808,0.4958677685950414,3.1415828491063005,3.141612262722013,362.9966013811983,89.75206611570248,6.283106871531949,1.9999812748275383,0.9999906374137694,505,2,0,220,505
727,363.5,0.008642620780164492,0.4951856946354883,3.141582876060168,3.1416122088133682,363.4966060560376,89.75240715268225,6.283107087161687,1.9999813263055715,0.9999906631527856,0,727,1,726,0
728,364.0,0.008630749048323607,0.49450549450549447,3.1415829029030395,3.1416121551267246,363.99661071803405,89.75274725274726,6.283107301903458,1.9999813775716162,0.9999906887858079,439,2,0,288,439
729,364.5,0.008618909886391751,0.4938271604938272,3.141582929635523,3.1416121016608645,364.4966153672405,89.75308641975309,6.283107515762127,1.9999814286268336,0.999990714313417,242,3,0,486,242
730,365.0,0.00860710316051998,0.4931506849315068,3.141582956258221,3.1416120484145775,364.9966200037094,89.75342465753424,6.283107728742531,1.9999814794723803,0.9999907397361901,441,2,0,288,441
731,365.5,0.008595328737591773,0.49247606019151846,3.1415829827717365,3.1416119953866652,365.4966246274931,89.75376196990423,6.283107940849474,1.9999815301094013,0.9999907650547006,58,17,0,672,58
732,366.0,0.008583586485218014,0.4918032786885246,3.1415830091766637,3.141611942575934,365.99662923864355,89.75409836065575,6.283108152087724,1.9999815805390357,0.9999907902695179,491,2,0,240,491
733,366.5,0.00857187627173204,0.4911323328785811,3.1415830354735954,3.141611889981199,366.4966338372125,89.75443383356071,6.283108362462017,1.9999816307624143,0.9999908153812075,0,733,1,732,0
734,367.0,0.008560197966184723,0.4904632152588556,3.14158306166312,3.141611837601286,366.99663842325134,89.75476839237056,6.283108571977063,1.9999816807806614,0.9999908403903306,367,2,0,366,367
735,367.5,0.008548551438339573,0.4897959183673469,3.1415830877458215,3.1416117854350234,367.4966429968112,89.75510204081633,6.283108780637528,1.9999817305948906,0.9999908652974454,398,3,0,336,398
736,368.0,0.008536936558667916,0.4891304347826087,3.14158311372228,3.141611733481253,367.996647557943,89.7554347826087,6.28310898844806,1.999981780206212,0.9999908901031059,383,2,0,352,383
737,368.5,0.008525353198344078,0.4884667571234735,3.1415831395930716,3.141611681738822,368.49665210669724,89.75576662143827,6.283109195413263,1.9999818296157243,0.9999909148078623,76,11,0,660,76
738,369.0,0.008513801229240631,0.4878048780487805,3.141583165358769,3.141611630206586,368.9966566431243,89.75609756097562,6.28310940153772,1.999981878824522,0.999990939412261,497,2,0,240,497
739,369.5,0.008502280523923662,0.4871447902571042,3.1415831910199405,3.141611578883408,369.4966611672742,89.75642760487145,6.283109606825977,1.99998192783369,0.9999909639168449,0,739,1,738,0
740,370.0,0.00849079095564809,0.4864864864864865,3.1415832165771507,3.1416115277681578,369.9966656791968,89.75675675675676,6.283109811282549,1.9999819766443068,0.9999909883221535,451,2,0,288,451
741,370.5,0.008479332398353018,0.4858299595141701,3.1415832420309604,3.141611476859714,370.4966701789415,89.75708502024291,6.283110014911926,1.9999820252574436,0.9999910126287219,308,3,0,432,308
742,371.0,0.008467904726657125,0.48517520215633425,3.141583267381926,3.141611426156963,370.9966746665575,89.75741239892183,6.283110217718562,1.9999820736741645,0.9999910368370822,429,2,0,312,429
743,371.5,0.008456507815854086,0.48452220726783307,3.1415832926306013,3.1416113756587976,371.4966791420939,89.75773889636608,6.283110419706882,1.9999821218955258,0.9999910609477629,0,743,1,742,0
